TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
1861,5/4/2025,1089,2011,402,2,1638.96,21,NULL
1862,5/4/2025,1046,2021,403,1,2255.61,17,NULL
1863,5/4/2025,1149,2000,402,3,4846.55,21,Cash
1864,5/4/2025,1019,2031,404,0,1695.9,13,NULL
1865,5/4/2025,1084,2003,403,0,0,29,NULL
1866,5/4/2025,1100,2047,401,2,803.95,21,Credit
1867,5/4/2025,1039,2003,401,3,1155.54,18,NULL
1868,5/4/2025,1181,2084,404,3,1127.4,14,Paypal
1869,5/4/2025,1160,2034,401,2,326.81,9,NULL
1870,5/4/2025,1011,2083,404,2,614.53,13,Paypal
1871,5/4/2025,1187,2093,402,1,680.35,7,Paypal
1872,5/4/2025,1012,2082,403,2,853.12,0,NULL
1873,5/4/2025,1014,2095,401,3,0,19,Paypal
1874,5/4/2025,1023,2051,403,1,211.18,13,Cash
1875,5/4/2025,1061,2098,404,0,2723.58,0,Credit
1876,5/4/2025,1005,2026,402,3,211.56,3,Cash
1877,5/4/2025,1199,2051,403,1,0,17,Credit
1878,5/4/2025,1030,2038,404,3,3706.04,26,Cash
1879,5/4/2025,1188,2039,402,2,1562.3,25,Cash
1880,5/4/2025,1170,2012,403,1,560.87,29,Cash
1881,5/4/2025,1125,2057,404,3,1310.94,20,Cash
1882,5/4/2025,1068,2072,404,0,420.3,28,Paypal
1883,5/4/2025,1193,2054,403,1,0,5,Credit
1884,5/4/2025,1111,2080,404,0,1664.52,28,NULL
1885,5/4/2025,1010,2065,403,3,0,7,NULL
1886,5/4/2025,1173,2028,402,3,2551.76,15,NULL
1887,5/4/2025,1134,2080,401,2,1331.62,29,Paypal
1888,5/4/2025,1119,2055,401,3,269.7,16,NULL
1889,5/4/2025,1076,2019,402,2,747.14,5,Paypal
1890,5/4/2025,1063,2066,404,2,0,12,Paypal
1891,5/4/2025,1145,2006,401,0,0,1,Paypal
1892,5/4/2025,1131,2013,404,3,4676.8,17,Cash
1893,5/4/2025,1024,2059,403,2,0,26,Cash
1894,5/4/2025,1065,2074,401,0,3297.5,4,NULL
1895,5/4/2025,1029,2094,404,1,0,3,Cash
1896,5/4/2025,1046,2050,401,0,560.34,12,NULL
1897,5/4/2025,1106,2090,403,2,114.62,10,Cash
1898,5/4/2025,1150,2092,404,3,482.21,29,NULL
1899,5/4/2025,1159,2033,403,1,752.62,20,NULL
1900,5/4/2025,1054,2023,401,2,751.63,8,NULL
1901,5/4/2025,1172,2013,404,0,1870.72,7,Cash
1902,5/4/2025,1001,2050,401,0,560.34,22,Paypal
1903,5/4/2025,1043,2083,404,3,2304.48,16,Paypal
1904,5/4/2025,1177,2051,404,2,281.57,5,Credit
1905,5/4/2025,1158,2078,403,3,568.04,24,Paypal
1906,5/4/2025,1077,2011,402,1,368.77,1,Cash
1907,5/4/2025,1003,2024,401,0,248.54,30,Paypal
1908,5/4/2025,1178,2024,401,1,223.69,30,Credit
1909,5/4/2025,1123,2083,402,1,1382.69,2,Cash
1910,5/4/2025,1111,2080,402,0,3329.04,8,Paypal
1911,5/4/2025,1077,2098,404,1,817.07,29,Paypal
1912,5/4/2025,1121,2054,401,0,0,5,Cash
1913,5/4/2025,1042,2019,404,3,933.93,1,Cash
1914,5/4/2025,1120,2002,404,1,1558.8,3,Credit
1915,5/4/2025,1051,2037,404,0,0,3,Credit
1916,5/4/2025,1085,2001,401,3,412.35,25,Paypal
1917,5/4/2025,1106,2063,403,0,0,9,Credit
1918,5/4/2025,1124,2051,404,3,351.96,3,Cash
1919,5/4/2025,1059,2091,401,0,1811.58,21,NULL
1920,5/4/2025,1108,2073,403,0,1498.29,3,Cash
1921,5/4/2025,1068,2082,404,3,0,16,Paypal
1922,5/4/2025,1029,2063,403,3,3314.76,25,Cash
1923,5/4/2025,1178,2055,401,1,242.73,25,Cash
1924,5/4/2025,1073,2092,402,3,482.21,7,Credit
1925,5/4/2025,1088,2056,402,1,1888.99,7,Paypal
1926,5/4/2025,1150,2087,403,3,477.96,22,Cash
1927,5/4/2025,1033,2037,404,3,1440.56,15,Credit
1928,5/4/2025,1172,2083,403,3,2304.48,0,Paypal
1929,5/4/2025,1041,2079,402,2,2281.3,25,Paypal
1930,5/4/2025,1176,2095,401,3,1472.37,5,Cash
1931,5/4/2025,1033,2022,402,1,1208.12,17,Cash
1932,5/4/2025,1155,2062,401,3,1858.08,5,Credit
1933,5/4/2025,1126,2038,402,1,1667.72,20,NULL
1934,5/4/2025,1142,2006,401,2,0,5,Paypal
1935,5/4/2025,1066,2045,402,1,1123.7,4,NULL
1936,5/4/2025,1128,2004,401,2,2967.2,15,Cash
1937,5/4/2025,1110,2014,402,0,246.3,23,Paypal
1938,5/4/2025,1143,2028,404,2,1531.06,26,NULL
1939,5/4/2025,1087,2045,401,2,0,11,Cash
1940,5/4/2025,1038,2088,401,0,1418.7,0,NULL
1941,5/4/2025,1112,2058,401,0,0,0,Paypal
1942,5/4/2025,1005,2078,401,0,426.03,9,Credit
1943,5/4/2025,1129,2013,402,0,1870.72,8,Paypal
1944,5/4/2025,1052,2046,402,2,26.74,4,Paypal
1945,5/4/2025,1181,2056,404,0,0,16,Paypal
1946,5/4/2025,1039,2082,403,2,0,26,Cash
1947,5/4/2025,1035,2015,402,3,3374.85,2,NULL
1948,5/4/2025,1106,2098,401,1,1634.15,6,Paypal
1949,5/4/2025,1121,2043,403,1,1572.21,11,NULL
1950,5/4/2025,1021,2034,403,3,544.68,20,Credit
1951,5/4/2025,1092,2080,402,1,3745.17,24,Credit
1952,5/4/2025,1192,2096,404,1,1814.89,28,Cash
1953,5/4/2025,1035,2054,404,3,0,17,Credit
1954,5/4/2025,1117,2066,403,0,0,3,Paypal
1955,5/4/2025,1113,2018,401,0,1084.52,21,Credit
1956,5/4/2025,1021,2043,403,3,2620.35,29,Paypal
1957,5/4/2025,1197,2021,404,0,1670.82,26,NULL
1958,5/4/2025,1100,2097,401,1,2273.67,21,Paypal
1959,5/4/2025,1147,2007,403,3,0,24,NULL
1960,5/4/2025,1102,2087,403,2,0,16,Paypal
1961,5/4/2025,1088,2001,403,1,1113.34,15,NULL
1962,5/4/2025,1179,2051,404,1,211.18,4,Paypal
1963,5/4/2025,1139,2079,404,2,2281.3,2,Cash
1964,5/4/2025,1005,2083,404,1,691.34,19,Credit
1965,5/4/2025,1077,2010,401,2,186.82,13,NULL
1966,5/4/2025,1099,2092,402,2,1157.3,2,Credit
1967,5/4/2025,1054,2011,403,2,327.79,15,Cash
1968,5/4/2025,1193,2081,402,0,2238.66,9,Credit
1969,5/4/2025,1007,2069,403,1,836.6,15,Cash
1970,5/4/2025,1198,2038,404,0,1853.02,8,Paypal
1971,5/4/2025,1187,2007,403,2,466.71,13,Paypal
1972,5/4/2025,1160,2064,403,0,1176.16,7,Paypal
1973,5/4/2025,1012,2096,401,3,672.18,18,NULL
1974,5/4/2025,1076,2073,401,3,499.43,3,NULL
1975,5/4/2025,1086,2030,402,2,407.93,21,Cash
1976,5/4/2025,1076,2036,402,3,217.98,15,NULL
1977,5/4/2025,1133,2094,402,0,1973.4,21,Paypal
1978,5/4/2025,1083,2066,402,2,1238.54,0,Cash
1979,5/4/2025,1116,2012,402,3,0,27,Cash
1980,5/4/2025,1105,2010,401,0,155.68,13,Cash
1981,5/4/2025,1108,2016,404,1,872.15,5,Paypal
1982,5/4/2025,1114,2009,403,3,198.93,9,Cash
1983,5/4/2025,1150,2071,404,2,492.13,19,Credit
1984,5/4/2025,1149,2063,404,3,2762.3,17,Credit
1985,5/4/2025,1176,2062,404,1,557.42,22,Credit
1986,5/4/2025,1036,2064,402,3,294.04,27,Paypal
1987,5/4/2025,1182,2058,402,0,0,4,Credit
1988,5/4/2025,1177,2027,404,3,1034.44,25,NULL
1989,5/4/2025,1008,2095,402,2,0,12,Cash
1990,5/4/2025,1030,2077,404,0,1123.66,16,Cash
1991,5/4/2025,1030,2047,403,0,334.98,23,NULL
1992,5/4/2025,1133,2019,401,2,747.14,25,Credit
1993,5/4/2025,1078,2047,403,2,535.97,30,Credit
1994,5/4/2025,1124,2003,402,1,1386.65,16,NULL
1995,5/4/2025,1005,2075,404,0,3122.56,24,Paypal
1996,5/4/2025,1078,2036,402,1,588.55,25,NULL
1997,5/4/2025,1189,2062,401,0,2477.44,29,Credit
1998,5/4/2025,1140,2044,401,0,207.58,19,NULL
1999,5/4/2025,1106,2061,403,3,599.76,25,Credit
2000,5/4/2025,1086,2048,404,1,321.87,15,NULL
6,5/4/2025,1089,2028,401,0,1275.88,3,Paypal
